dataset,pid,path,sx,sy,sz,nx,ny,nz,fov_x,fov_y,fov_z,raw_min,raw_max,mean,std,q01,q50,q99,frac_below,frac_above,eff_spacing_h,eff_spacing_w,slab_z_mm
infer(airway),CN411002-P00191758-R01605231-4,F:\airway_segment_with_img\imgs\CN411002-P00191758-R01605231-4.nii.gz,0.6484375,0.6484375,0.699999988079071,512,512,404,332.0,332.0,282.7999951839447,-1024.0,3071.0,-506.7208251953125,487.4769592285156,-1024.0,-777.0,468.0,0.0,0.0017465456929382504,1.296875,1.296875,8.399999856948853
infer(airway),CN411002-P00191773-R01605313-4,F:\airway_segment_with_img\imgs\CN411002-P00191773-R01605313-4.nii.gz,0.650390625,0.650390625,0.699999988079071,512,512,403,333.0,333.0,282.09999519586563,-1024.0,3071.0,-518.9535522460938,490.6772155761719,-1024.0,-817.0,482.0,0.0,0.0016901756096973637,1.30078125,1.30078125,8.399999856948853
infer(airway),CN411002-P00191781-R01605391-4,F:\airway_segment_with_img\imgs\CN411002-P00191781-R01605391-4.nii.gz,0.6796875,0.6796875,0.699999988079071,512,512,400,348.0,348.0,279.9999952316284,-1024.0,3071.0,-409.1761779785156,480.1600036621094,-1024.0,-240.0,528.0,0.0,0.002396325196644235,1.359375,1.359375,8.399999856948853
infer(airway),CN411002-P00192362-R01611236-4,F:\airway_segment_with_img\imgs\CN411002-P00192362-R01611236-4.nii.gz,0.55078125,0.55078125,0.699999988079071,512,512,454,282.0,282.0,317.79999458789825,-32768.0,32767.0,-19.027639389038086,1802.779052734375,-1016.0,0.0,235.0,0.003089903642799274,0.006168211954584618,1.1015625,1.1015625,8.399999856948853
infer(airway),CN411002-P00195588-R01653128-4,F:\airway_segment_with_img\imgs\CN411002-P00195588-R01653128-4.nii.gz,0.6796875,0.6796875,0.699999988079071,512,512,505,348.0,348.0,353.4999939799309,-32768.0,32767.0,-7.50671911239624,960.0375366210938,-980.0,0.0,0.0,0.0008006632042116302,0.0019561082707193114,1.359375,1.359375,8.399999856948853
infer(airway),CN411002-P00191851-R01606546-4,F:\airway_segment_with_img\imgs\CN411002-P00191851-R01606546-4.nii.gz,0.6796875,0.6796875,0.699999988079071,512,512,461,348.0,348.0,322.69999450445175,-1024.0,2127.0,-503.9706115722656,498.11480712890625,-1024.0,-798.0,550.0,0.0,0.0023572500835385203,1.359375,1.359375,8.399999856948853
infer(airway),CN411002-P00192070-R01609239-4,F:\airway_segment_with_img\imgs\CN411002-P00192070-R01609239-4.nii.gz,0.6015625,0.6015625,0.699999988079071,512,512,492,308.0,308.0,344.39999413490295,-1024.0,3071.0,-580.8593139648438,496.2774353027344,-1024.0,-888.0,566.0,0.0,0.0035983749859517223,1.203125,1.203125,8.399999856948853
infer(airway),CN411002-P00192366-R01611620-4,F:\airway_segment_with_img\imgs\CN411002-P00192366-R01611620-4.nii.gz,0.654296875,0.654296875,0.699999988079071,512,512,387,335.0,335.0,270.8999953866005,-1024.0,3071.0,-558.15185546875,490.28680419921875,-1024.0,-879.0,479.0,0.0,0.0025648360078443164,1.30859375,1.30859375,8.399999856948853
infer(airway),CN411002-P00194155-R01635385-4,F:\airway_segment_with_img\imgs\CN411002-P00194155-R01635385-4.nii.gz,0.71875,0.71875,0.699999988079071,512,512,494,368.0,368.0,345.7999941110611,-25600.0,6912.0,-347.237548828125,468.46844482421875,-1024.0,0.0,290.0,5.019336995776228e-07,0.0009039825929392987,1.4375,1.4375,8.399999856948853
infer(airway),CN411002-P00196988-R01661938-4,F:\airway_segment_with_img\imgs\CN411002-P00196988-R01661938-4.nii.gz,0.705078125,0.705078125,1.0,512,512,321,361.0,361.0,321.0,-31748.0,32508.0,-465.52777099609375,500.839111328125,-1024.0,-647.5,391.0,3.5770204033243804e-06,0.0010935462375877391,1.41015625,1.41015625,12.0
infer(airway),CN411002-P00192385-R01611663-4,F:\airway_segment_with_img\imgs\CN411002-P00192385-R01611663-4.nii.gz,0.640625,0.640625,0.699999988079071,512,512,456,328.0,328.0,319.1999945640564,-1024.0,3071.0,-522.4622192382812,481.6051330566406,-1024.0,-805.0,464.0,0.0,0.001955031759854841,1.28125,1.28125,8.399999856948853
infer(airway),CN411002-P00192736-R01615090-4,F:\airway_segment_with_img\imgs\CN411002-P00192736-R01615090-4.nii.gz,0.640625,0.640625,0.699999988079071,512,512,438,328.0,328.0,306.5999947786331,-1024.0,3071.0,-536.8441162109375,478.27392578125,-1024.0,-831.0,421.0,0.0,0.0011815279545776,1.28125,1.28125,8.399999856948853
infer(airway),CN411002-P00195191-R01647685-4,F:\airway_segment_with_img\imgs\CN411002-P00195191-R01647685-4.nii.gz,0.6796875,0.6796875,0.699999988079071,512,512,418,348.0,348.0,292.5999950170517,-1024.0,2006.0,-527.9642333984375,480.6036376953125,-1024.0,-810.0,495.0600000000559,0.0,0.002798280375145247,1.359375,1.359375,8.399999856948853
infer(airway),CN411002-P00195173-R01647237-4,F:\airway_segment_with_img\imgs\CN411002-P00195173-R01647237-4.nii.gz,0.634765625,0.634765625,0.699999988079071,512,512,443,325.0,325.0,310.0999947190285,-1024.0,3071.0,-616.8145141601562,479.3742980957031,-1024.0,-910.0,490.0,0.0,0.003079811939427994,1.26953125,1.26953125,8.399999856948853
infer(airway),CN411002-P00199956-R01682634-4,F:\airway_segment_with_img\imgs\CN411002-P00199956-R01682634-4.nii.gz,0.6796875,0.6796875,0.699999988079071,512,512,426,348.0,348.0,298.19999492168427,-30796.0,32319.0,-56.14982223510742,244.51329040527344,-1009.0,0.0,139.0,8.02340024681985e-06,8.073546498362474e-05,1.359375,1.359375,8.399999856948853
infer(airway),CN411002-P00196696-R01660650-4,F:\airway_segment_with_img\imgs\CN411002-P00196696-R01660650-4.nii.gz,0.748046875,0.748046875,0.699999988079071,512,512,442,383.0,383.0,309.3999947309494,-1024.0,3071.0,-517.80615234375,474.3280334472656,-1024.0,-789.0,409.0,0.0,0.0008925179166839781,1.49609375,1.49609375,8.399999856948853
infer(airway),CN411002-P00198089-R01670611-4,F:\airway_segment_with_img\imgs\CN411002-P00198089-R01670611-4.nii.gz,0.6796875,0.6796875,0.699999988079071,512,512,515,348.0,348.0,360.4999938607216,-1024.0,3071.0,-666.9075927734375,460.7732238769531,-1024.0,-933.0,444.0,0.0,0.002382947944852208,1.359375,1.359375,8.399999856948853
infer(airway),CN411002-P00199383-R01679292-4,F:\airway_segment_with_img\imgs\CN411002-P00199383-R01679292-4.nii.gz,0.705078125,0.705078125,1.0,512,512,286,361.0,361.0,286.0,-1024.0,1979.0,-515.562744140625,490.96185302734375,-1024.0,-813.0,480.0,0.0,0.0019138571672582426,1.41015625,1.41015625,12.0
infer(airway),CN411002-P00201651-R01701349-4,F:\airway_segment_with_img\imgs\CN411002-P00201651-R01701349-4.nii.gz,0.6796875,0.6796875,0.699999988079071,512,512,500,348.0,348.0,349.9999940395355,-31744.0,31999.0,-94.2360610961914,307.8174133300781,-1018.0,0.0,247.0,1.661681621801263e-05,0.00022457878888586765,1.359375,1.359375,8.399999856948853
infer(airway),CN411002-P00198222-R01671689-4,F:\airway_segment_with_img\imgs\CN411002-P00198222-R01671689-4.nii.gz,0.6796875,0.6796875,0.699999988079071,512,512,479,348.0,348.0,335.29999428987503,-1024.0,3071.0,-506.84039306640625,479.6643981933594,-1024.0,-778.0,439.0,0.0,0.0012497949202434164,1.359375,1.359375,8.399999856948853
infer(airway),CN411002-P00198429-R01673017-4,F:\airway_segment_with_img\imgs\CN411002-P00198429-R01673017-4.nii.gz,0.6796875,0.6796875,0.699999988079071,512,512,487,348.0,348.0,340.8999941945076,-1024.0,2208.0,-567.6328735351562,487.4253234863281,-1024.0,-873.0,489.0,0.0,0.001843336916067762,1.359375,1.359375,8.399999856948853
infer(airway),CN411003-103585-160407908-4,F:\airway_segment_with_img\imgs\CN411003-103585-160407908-4.nii.gz,0.708984375,0.708984375,1.0,512,512,316,363.0,363.0,316.0,-1024.0,3071.0,-598.05322265625,493.8978576660156,-1024.0,-916.0,580.0,0.0,0.004130664262731947,1.41796875,1.41796875,12.0
infer(airway),CN411003-188372-9604-204,F:\airway_segment_with_img\imgs\CN411003-188372-9604-204.nii.gz,0.68359375,0.68359375,0.9999696016311646,512,512,330,350.0,350.0,329.9899685382843,-1024.0,2380.0,-600.439697265625,472.8965148925781,-1024.0,-908.0,353.0,0.0,0.0006632486979166667,1.3671875,1.3671875,11.999635219573975
infer(airway),CN411002-P00200131-R01683857-4,F:\airway_segment_with_img\imgs\CN411002-P00200131-R01683857-4.nii.gz,0.71875,0.71875,0.699999988079071,512,512,488,368.0,368.0,341.59999418258667,-1024.0,2064.0,-627.5169067382812,478.1587219238281,-1024.0,-920.0,449.0,0.0,0.0021862592853483607,1.4375,1.4375,8.399999856948853
infer(airway),CN411002-P00201148-R01697024-4,F:\airway_segment_with_img\imgs\CN411002-P00201148-R01697024-4.nii.gz,0.6796875,0.6796875,0.699999988079071,512,512,427,348.0,348.0,298.89999490976334,-32768.0,32767.0,-633.0339965820312,859.6057739257812,-1024.0,-920.0,526.0,0.0005558201524077869,0.003742155481557377,1.359375,1.359375,8.399999856948853
infer(airway),CN411003-280652-51442-3,F:\airway_segment_with_img\imgs\CN411003-280652-51442-3.nii.gz,0.822265625,0.822265625,1.0,512,512,292,421.0,421.0,292.0,-32768.0,32767.0,-340.5654602050781,1898.033203125,-1024.0,-37.0,747.0,0.002986162060813565,0.008309386973180077,1.64453125,1.64453125,12.0
infer(airway),CN411002-P00200425-R01685416-4,F:\airway_segment_with_img\imgs\CN411002-P00200425-R01685416-4.nii.gz,0.708984375,0.708984375,0.699999988079071,512,512,490,363.0,363.0,342.9999941587448,-1024.0,1901.0,-499.28857421875,488.59930419921875,-1024.0,-782.0,498.0,0.0,0.0013845011772814287,1.41796875,1.41796875,8.399999856948853
infer(airway),CN411002-P00200927-R01695001-4,F:\airway_segment_with_img\imgs\CN411002-P00200927-R01695001-4.nii.gz,0.6796875,0.6796875,0.699999988079071,512,512,487,348.0,348.0,340.8999941945076,-1024.0,3071.0,-449.0647277832031,477.6010437011719,-1024.0,-319.0,474.0,0.0,0.001969167094455852,1.359375,1.359375,8.399999856948853
infer(airway),CN411002-P00201667-R01701755-4,F:\airway_segment_with_img\imgs\CN411002-P00201667-R01701755-4.nii.gz,0.708984375,0.708984375,0.699999988079071,512,512,481,363.0,363.0,336.6999942660332,-1024.0,2153.0,-538.6416015625,495.8877258300781,-1024.0,-834.0,553.0,0.0,0.003040845081860707,1.41796875,1.41796875,8.399999856948853
infer(airway),CN411002-P00202053-R01705708-4,F:\airway_segment_with_img\imgs\CN411002-P00202053-R01705708-4.nii.gz,0.6796875,0.6796875,0.699999988079071,512,512,457,348.0,348.0,319.89999455213547,-1024.0,3071.0,-594.06591796875,483.5561218261719,-1024.0,-886.0,553.0,0.0,0.003144745435386224,1.359375,1.359375,8.399999856948853
infer(airway),CN411003-236129-162458852-6,F:\airway_segment_with_img\imgs\CN411003-236129-162458852-6.nii.gz,0.708984375,0.708984375,1.0,512,512,320,363.0,363.0,320.0,-1024.0,3071.0,-595.1054077148438,484.006591796875,-1024.0,-912.0,469.0,0.0,0.002237534096234494,1.41796875,1.41796875,12.0
infer(airway),CN411003-189214-169310911-6,F:\airway_segment_with_img\imgs\CN411003-189214-169310911-6.nii.gz,0.693359375,0.693359375,1.0,512,512,307,355.0,355.0,307.0,-1024.0,3071.0,-621.6195068359375,469.07470703125,-1024.0,-886.0,531.0,0.0,0.0018162051348933508,1.38671875,1.38671875,12.0
infer(airway),CN411003-313173-148900440240802-301,F:\airway_segment_with_img\imgs\CN411003-313173-148900440240802-301.nii.gz,0.341796875,0.341796875,0.9999696016311646,1024,1024,330,350.0,350.0,329.9899685382843,-32768.0,32767.0,-35.72639083862305,600.0927734375,-1024.0,0.0,95.0,0.00031025620524981657,0.000654705963104151,1.3671875,1.3671875,11.999635219573975
infer(airway),CN411003-411454-168678090272095-301,F:\airway_segment_with_img\imgs\CN411003-411454-168678090272095-301.nii.gz,0.4404296875,0.4404296875,1.0,1024,1024,340,451.0,451.0,340.0,-30436.0,23036.0,-58.462711334228516,239.27203369140625,-1024.0,0.0,58.0,1.0041627567079328e-06,8.786424121194412e-05,1.76171875,1.76171875,12.0
infer(airway),CN411003-421104-152268592-6,F:\airway_segment_with_img\imgs\CN411003-421104-152268592-6.nii.gz,0.708984375,0.708984375,1.0,512,512,336,363.0,363.0,336.0,-1024.0,2142.0,-569.983154296875,477.955078125,-1024.0,-888.0,392.0,0.0,0.0011132443895854685,1.41796875,1.41796875,12.0
infer(airway),CN411003-435025-158826356-4,F:\airway_segment_with_img\imgs\CN411003-435025-158826356-4.nii.gz,0.677734375,0.677734375,1.0,512,512,325,347.0,347.0,325.0,-1024.0,2521.0,-488.6414489746094,491.135498046875,-1024.0,-728.0,608.0,0.0,0.0045277872692007,1.35546875,1.35546875,12.0
infer(airway),CN411003-426529-152731831-6,F:\airway_segment_with_img\imgs\CN411003-426529-152731831-6.nii.gz,0.708984375,0.708984375,1.0,512,512,394,363.0,363.0,394.0,-1024.0,2297.0,-528.1996459960938,495.9529113769531,-1024.0,-848.0,515.0,0.0,0.001970049012080584,1.41796875,1.41796875,12.0
infer(airway),CN411003-438689-159907294-6,F:\airway_segment_with_img\imgs\CN411003-438689-159907294-6.nii.gz,0.63671875,0.63671875,1.0,512,512,367,326.0,326.0,367.0,-1024.0,2261.0,-585.7685546875,502.53009033203125,-1024.0,-916.0,574.0,0.0,0.0032433434551997907,1.2734375,1.2734375,12.0
infer(airway),CN411003-373365-176250306284398-201,F:\airway_segment_with_img\imgs\CN411003-373365-176250306284398-201.nii.gz,0.3623046875,0.3623046875,2.0,1024,1024,150,371.0,371.0,300.0,-1024.0,3071.0,-639.34619140625,486.2452392578125,-1024.0,-939.0,463.0,0.0,0.0017790341180772369,1.44921875,1.44921875,24.0
infer(airway),CN411003-447688-169198311-6,F:\airway_segment_with_img\imgs\CN411003-447688-169198311-6.nii.gz,0.568359375,0.568359375,1.0,512,512,294,291.0,291.0,294.0,-1024.0,3071.0,-512.4541015625,508.7796936035156,-1024.0,-803.0,653.0,0.0,0.00554458311384233,1.13671875,1.13671875,12.0
infer(airway),CN411003-449782-168660347-4,F:\airway_segment_with_img\imgs\CN411003-449782-168660347-4.nii.gz,0.701171875,0.701171875,1.0,512,512,305,359.0,359.0,305.0,-1024.0,2778.0,-524.7195434570312,490.67431640625,-1024.0,-829.0,506.0,0.0,0.0017334984951331968,1.40234375,1.40234375,12.0
infer(airway),CN411003-450497-169475928-4,F:\airway_segment_with_img\imgs\CN411003-450497-169475928-4.nii.gz,0.626953125,0.626953125,1.0,512,512,331,321.0,321.0,331.0,-1024.0,2641.0,-548.0442504882812,489.5169982910156,-1024.0,-878.0,480.0,0.0,0.0019720715320901525,1.25390625,1.25390625,12.0
infer(airway),CN411003-430531-167717179270452-201,F:\airway_segment_with_img\imgs\CN411003-430531-167717179270452-201.nii.gz,0.341796875,0.341796875,1.0,1024,1024,300,350.0,350.0,300.0,-18177.0,3071.0,-321.06402587890625,465.79412841796875,-1024.0,0.0,255.0,1.5068047301614088e-06,0.0009447665658112034,1.3671875,1.3671875,12.0
infer(airway),CN411003-443981-585-301,F:\airway_segment_with_img\imgs\CN411003-443981-585-301.nii.gz,0.36328125,0.36328125,1.0,1024,1024,320,372.0,372.0,320.0,-32768.0,32767.0,-100.87232971191406,824.3515625,-1024.0,0.0,138.0,0.00046913614861752534,0.001211642987891581,1.453125,1.453125,12.0
infer(airway),CN411003-440381-161033843259829-201,F:\airway_segment_with_img\imgs\CN411003-440381-161033843259829-201.nii.gz,0.3603515625,0.3603515625,0.9999686479568481,1024,1024,320,369.0,369.0,319.9899673461914,-29956.0,27644.0,-282.92388916015625,451.70892333984375,-1024.0,0.0,301.0,5.006789206163558e-06,0.0012336728603987005,1.44140625,1.44140625,11.999623775482178
infer(airway),CN411003-437007-158545076255882-201,F:\airway_segment_with_img\imgs\CN411003-437007-158545076255882-201.nii.gz,0.341796875,0.341796875,1.0,1024,1024,350,350.0,350.0,350.0,-32516.0,32764.0,-322.54046630859375,662.5025024414062,-1024.0,0.0,375.0,0.00020555767798036072,0.001993909476409499,1.3671875,1.3671875,12.0
infer(airway),CN411003-291452-169769883273710-201,F:\airway_segment_with_img\imgs\CN411003-291452-169769883273710-201.nii.gz,0.3623046875,0.3623046875,1.0,1024,1024,350,371.0,371.0,350.0,-1024.0,3071.0,-581.6561279296875,506.0497741699219,-1024.0,-927.0,562.0,0.0,0.002535378481821181,1.44921875,1.44921875,12.0
infer(airway),CN411003-450986-166733124-6,F:\airway_segment_with_img\imgs\CN411003-450986-166733124-6.nii.gz,0.771484375,0.771484375,1.0,512,512,355,395.0,395.0,355.0,-1024.0,2188.0,-489.9201965332031,500.5106506347656,-1024.0,-776.0,544.0,0.0,0.0030201654121364187,1.54296875,1.54296875,12.0
infer(airway),CN411003-452993-176906177-3,F:\airway_segment_with_img\imgs\CN411003-452993-176906177-3.nii.gz,0.66796875,0.66796875,1.0,512,512,316,342.0,342.0,316.0,-1024.0,2579.0,-556.20654296875,497.0262756347656,-1024.0,-880.0,547.0,0.0,0.0032824254863049744,1.3359375,1.3359375,12.0
infer(airway),CN411003-434423-157688787254578-601,F:\airway_segment_with_img\imgs\CN411003-434423-157688787254578-601.nii.gz,0.408203125,0.408203125,1.0,1024,1024,330,418.0,418.0,330.0,-32768.0,32767.0,1211.2447509765625,11105.7138671875,-30719.0,-106.0,30720.0,0.11904887616352362,0.2508257994377172,1.6328125,1.6328125,12.0
infer(airway),CN411003-470366-6828-402,F:\airway_segment_with_img\imgs\CN411003-470366-6828-402.nii.gz,0.798828125,0.798828125,2.0,512,512,180,409.0,409.0,360.0,-1024.0,1775.0,-619.5784912109375,485.37152099609375,-1024.0,-941.0,446.0,0.0,0.00110626220703125,1.59765625,1.59765625,24.0
infer(airway),CN411003-471447-6811-402,F:\airway_segment_with_img\imgs\CN411003-471447-6811-402.nii.gz,0.748046875,0.748046875,2.0,512,512,165,383.0,383.0,330.0,-1024.0,3071.0,-727.2202758789062,439.18017578125,-1024.0,-969.0,391.0,0.0,0.0012273152669270834,1.49609375,1.49609375,24.0
infer(airway),CN411003-454845-175578740-5,F:\airway_segment_with_img\imgs\CN411003-454845-175578740-5.nii.gz,0.697265625,0.697265625,1.0,512,512,271,357.0,357.0,271.0,-1024.0,3071.0,-634.4303588867188,483.40264892578125,-1024.0,-925.0,543.0,0.0,0.004053995161556774,1.39453125,1.39453125,12.0
infer(airway),CN411003-440718-161788418260965-201,F:\airway_segment_with_img\imgs\CN411003-440718-161788418260965-201.nii.gz,0.341796875,0.341796875,1.0,1024,1024,320,350.0,350.0,320.0,-1024.0,3071.0,-629.2171630859375,494.3528137207031,-1024.0,-952.0,561.0,0.0,0.0030886882612822988,1.3671875,1.3671875,12.0
infer(airway),CN411003-447576-168694678272100-301,F:\airway_segment_with_img\imgs\CN411003-447576-168694678272100-301.nii.gz,0.4287109375,0.4287109375,1.0,1024,1024,330,439.0,439.0,330.0,-1024.0,3071.0,-686.8995971679688,476.4510498046875,-1024.0,-965.0,512.0,0.0,0.00224822608374705,1.71484375,1.71484375,12.0
infer(airway),CN411003-471451-175604965-5,F:\airway_segment_with_img\imgs\CN411003-471451-175604965-5.nii.gz,0.822265625,0.822265625,1.0,512,512,329,421.0,421.0,329.0,-1024.0,3071.0,-567.4093627929688,484.3844909667969,-1024.0,-869.0,459.0,0.0,0.00221108573288513,1.64453125,1.64453125,12.0
infer(airway),CN411003-442703-162122694261483-201,F:\airway_segment_with_img\imgs\CN411003-442703-162122694261483-201.nii.gz,0.4326171875,0.4326171875,0.9999749660491943,1024,1024,400,443.0,443.0,399.98998641967773,-1024.0,2122.0,-690.5227661132812,472.9232177734375,-1024.0,-974.0,470.0,0.0,0.0020988460352237633,1.73046875,1.73046875,11.999699592590332
infer(airway),CN411003-83144781-156898469-4,F:\airway_segment_with_img\imgs\CN411003-83144781-156898469-4.nii.gz,0.72265625,0.72265625,1.0,512,512,315,370.0,370.0,315.0,-1024.0,3067.0,-551.223876953125,490.0723876953125,-1024.0,-869.0,524.0,0.0,0.00299224853515625,1.4453125,1.4453125,12.0
infer(airway),CN411003-67888-8286-405,F:\airway_segment_with_img\imgs\CN411003-67888-8286-405.nii.gz,0.703125,0.703125,1.0,512,512,340,360.0,360.0,340.0,-1024.0,2266.0,-608.8197631835938,477.8840637207031,-1024.0,-926.0,424.0,0.0,0.0016888446384105372,1.40625,1.40625,12.0
infer(airway),CN531009-P00009866-46028,F:\airway_segment_with_img\imgs\CN531009-P00009866-46028.nii.gz,0.703125,0.703125,1.25,512,512,261,360.0,360.0,326.25,-3024.0,3071.0,-1001.5531616210938,1133.4293212890625,-3024.0,-883.0,405.0,0.21275793591924888,0.0012645497394679684,1.40625,1.40625,15.0
infer(airway),CN531009-P00009953-46058,F:\airway_segment_with_img\imgs\CN531009-P00009953-46058.nii.gz,0.8027340173721313,0.8027340173721313,1.25,512,512,245,410.99981689453125,410.99981689453125,306.25,-3024.0,3071.0,-1055.560302734375,1110.9005126953125,-3024.0,-928.0,404.0,0.21273637474880808,0.0012177445418582987,1.6054680347442627,1.6054680347442627,15.0
infer(airway),CN531009-P00009995-46068,F:\airway_segment_with_img\imgs\CN531009-P00009995-46068.nii.gz,0.703125,0.703125,1.25,512,512,265,360.0,360.0,331.25,-3024.0,3071.0,-1107.74951171875,1080.311279296875,-3024.0,-946.0,285.0,0.21275389773806494,0.0004353072468076209,1.40625,1.40625,15.0
infer(airway),CN531009-P00010003-46072,F:\airway_segment_with_img\imgs\CN531009-P00010003-46072.nii.gz,0.703125,0.703125,1.25,512,512,241,360.0,360.0,301.25,-3024.0,3071.0,-1023.719482421875,1146.2333984375,-3024.0,-879.0,314.0,0.22216796875,0.0009476910982883817,1.40625,1.40625,15.0
infer(airway),CN531009-P00009985-46063,F:\airway_segment_with_img\imgs\CN531009-P00009985-46063.nii.gz,0.703125,0.703125,1.25,512,512,297,360.0,360.0,371.25,-3024.0,3071.0,-1039.750244140625,1113.9967041015625,-3024.0,-905.0,309.0,0.2127616303533287,0.0007313427452803347,1.40625,1.40625,15.0
